hangul,consonant,unicode,hanja
초,ㅊ,09214,鈔
초,ㅊ,0936b,鍫
초,ㅊ,0936c,鍬
초,ㅊ,09657,陗
초,ㅊ,09798,鞘
초,ㅊ,09866,顦
초,ㅊ,09aeb,髫
초,ㅊ,09de6,鷦
초,ㅊ,09f60,齠
초,ㅊ,2a4d0,𪓐
초,ㅊ,a01e6,򠇦
초,ㅊ,a01e7,򠇧
초,ㅊ,a01e8,򠇨
촉,ㅊ,04fc3,促
촉,ㅊ,056d1,囑
촉,ㅊ,066ef,曯
촉,ㅊ,071ed,燭
촉,ㅊ,07225,爥
촉,ㅊ,077d7,矗
촉,ㅊ,077da,矚
촉,ㅊ,085a5,薥
촉,ㅊ,08700,蜀
촉,ㅊ,089f8,觸
촉,ㅊ,08e85,躅
촉,ㅊ,09ad1,髑
촌,ㅊ,0540b,吋
촌,ㅊ,05bf8,寸
촌,ㅊ,05fd6,忖
촌,ㅊ,06751,村
촌,ㅊ,090a8,邨
총,ㅊ,051a2,冢
총,ㅊ,053e2,叢
총,ㅊ,0585a,塚
총,ㅊ,05bf5,寵
총,ㅊ,060a4,悤
총,ㅊ,06181,憁
총,ㅊ,06460,摠
총,ㅊ,06f0e,漎
"종,총",,06f68,潨
총,ㅊ,07dcf,総
총,ㅊ,07e3d,總
총,ㅊ,08061,聡
총,ㅊ,08070,聰
총,ㅊ,08471,葱
총,ㅊ,084ef,蓯
총,ㅊ,08525,蔥
총,ㅊ,09283,銃
총,ㅊ,093e6,鏦
총,ㅊ,09a44,驄
총,ㅊ,a01e9,򠇩
촬,ㅊ,064ae,撮
최,ㅊ,050ac,催
최,ㅊ,0562c,嘬
최,ㅊ,05d14,崔
최,ㅊ,06467,摧
최,ㅊ,06700,最
최,ㅊ,069b1,榱
최,ㅊ,06f3c,漼
최,ㅊ,07480,璀
최,ㅊ,078ea,磪
최,ㅊ,07e17,縗
최,ㅊ,08127,脧
추,ㅊ,050e6,僦
추,ㅊ,0557e,啾
추,ㅊ,057fe,埾
추,ㅊ,0589c,墜
추,ㅊ,05a35,娵
추,ㅊ,05e1a,帚
추,ㅊ,0601e,怞
추,ㅊ,060c6,惆
추,ㅊ,062bd,抽
추,ㅊ,06376,捶
추,ㅊ,063a8,推
추,ㅊ,063c2,揂
추,ㅊ,063ea,揪
추,ㅊ,063eb,揫
추,ㅊ,06425,搥
추,ㅊ,0690e,椎
추,ㅊ,06978,楸
추,ㅊ,06a1e,樞
추,ㅊ,06e6b,湫
추,ㅊ,07503,甃
추,ㅊ,07633,瘳
추,ㅊ,076ba,皺
추,ㅊ,079cb,秋
추,ㅊ,07ba0,箠
추,ㅊ,07c09,簉
추,ㅊ,07e0b,縋
추,ㅊ,07e10,縐
추,ㅊ,082bb,芻
추,ㅊ,08429,萩
추,ㅊ,084ad,蒭
추,ㅊ,08acf,諏
"유,추",,08da1,趡
추,ㅊ,08da8,趨
추,ㅊ,08ffd,追
추,ㅊ,09112,鄒
추,ㅊ,0914b,酋
추,ㅊ,0919c,醜
추,ㅊ,09310,錐
추,ㅊ,09318,錘
추,ㅊ,0939a,鎚
추,ㅊ,0966c,陬
추,ㅊ,096b9,隹
추,ㅊ,096db,雛
추,ㅊ,097a6,鞦
추,ㅊ,09a05,騅
추,ㅊ,09a36,騶
추,ㅊ,09b4b,魋
추,ㅊ,09c0c,鰌
추,ㅊ,09c0d,鰍
추,ㅊ,09d7b,鵻
추,ㅊ,09d96,鶖
추,ㅊ,09db5,鶵
추,ㅊ,09ea4,麤
추,ㅊ,09f9d,龝
추,ㅊ,a01ea,򠇪
"초,축",,04658,䙘
축,ㅊ,04e11,丑
축,ㅊ,059af,妯
축,ㅊ,0755c,畜
축,ㅊ,0795d,祝
축,ㅊ,07afa,竺
축,ㅊ,07b51,筑
축,ㅊ,07bc9,築
축,ㅊ,07e2e,縮
축,ㅊ,08233,舳
축,ㅊ,084c4,蓄
축,ㅊ,08c56,豖
축,ㅊ,08e59,蹙
축,ㅊ,08e5c,蹜
축,ㅊ,08e74,蹴
축,ㅊ,08ef8,軸
축,ㅊ,09010,逐
축,ㅊ,09f00,鼀
축,ㅊ,a01eb,򠇫
축,ㅊ,f346f,󳑯
춘,ㅊ,05a8b,媋
춘,ㅊ,06625,春
춘,ㅊ,06776,杶
춘,ㅊ,0693f,椿
춘,ㅊ,07443,瑃
춘,ㅊ,08cf0,賰
출,ㅊ,051fa,出
출,ㅊ,0672e,朮
"굴,출",,06ccf,泏
출,ㅊ,079eb,秫
출,ㅊ,09edc,黜
충,ㅊ,03cd8,㳘
충,ㅊ,05145,充
충,ㅊ,051b2,冲
충,ㅊ,05fe0,忠
충,ㅊ,05fe1,忡
충,ㅊ,06c96,沖
충,ㅊ,06f34,漴
충,ㅊ,073eb,珫
충,ㅊ,0866b,虫
충,ㅊ,087f2,蟲
충,ㅊ,0885d,衝
충,ㅊ,08877,衷
췌,ㅊ,060b4,悴
췌,ㅊ,060f4,惴
췌,ㅊ,063e3,揣
췌,ㅊ,07601,瘁
췌,ㅊ,081b5,膵
췌,ㅊ,08403,萃
췌,ㅊ,08d05,贅
췌,ㅊ,09847,顇
췌,ㅊ,a01ec,򠇬
췌,ㅊ,a01ed,򠇭
취,ㅊ,051a3,冣
취,ㅊ,053d6,取
취,ㅊ,05439,吹
취,ㅊ,05634,嘴
취,ㅊ,05a36,娶
취,ㅊ,05c31,就
취,ㅊ,06a47,橇
취,ㅊ,06bf3,毳
취,ㅊ,0708a,炊
취,ㅊ,07fe0,翠
취,ㅊ,0805a,聚
취,ㅊ,08106,脆
취,ㅊ,081ed,臭
취,ㅊ,08da3,趣
취,ㅊ,09189,醉
취,ㅊ,09a5f,驟
취,ㅊ,09df2,鷲
측,ㅊ,04ec4,仄
측,ㅊ,05074,側
측,ㅊ,053a0,厠
측,ㅊ,05ec1,廁
측,ㅊ,060fb,惻
측,ㅊ,06603,昃
측,ㅊ,06e2c,測
층,ㅊ,05c64,層
치,ㅊ,0388b,㢋
치,ㅊ,04f88,侈
치,ㅊ,05024,値
치,ㅊ,0536e,卮
치,ㅊ,05376,卶
치,ㅊ,054c6,哆
치,ㅊ,055e4,嗤
치,ㅊ,05bd8,寘
치,ㅊ,05cd9,峙
치,ㅊ,05e5f,幟
치,ㅊ,06040,恀
치,ㅊ,06065,恥
치,ㅊ,06894,梔
치,ㅊ,06cbb,治
치,ㅊ,06dc4,淄
치,ㅊ,071be,熾
치,ㅊ,07564,畤
치,ㅊ,075d3,痓
치,ㅊ,075d4,痔
치,ㅊ,075f4,痴
치,ㅊ,07661,癡
치,ㅊ,07a1a,稚
치,ㅊ,07a49,穉
치,ㅊ,07d7a,絺
치,ㅊ,07dc7,緇
치,ㅊ,07dfb,緻
치,ㅊ,07f6e,置
치,ㅊ,081f4,致
치,ㅊ,083d1,菑
치,ㅊ,08599,薙
치,ㅊ,086a9,蚩
치,ㅊ,0892b,褫
치,ㅊ,08c78,豸
치,ㅊ,08df1,跱
치,ㅊ,08f1c,輜
치,ㅊ,090d7,郗
치,ㅊ,09319,錙
치,ㅊ,09624,阤
치,ㅊ,096c9,雉
치,ㅊ,099b3,馳
치,ㅊ,09bd4,鯔
치,ㅊ,09d19,鴙
치,ㅊ,09d1f,鴟
치,ㅊ,09d44,鵄
치,ㅊ,09f52,齒
칙,ㅊ,05247,則
칙,ㅊ,052c5,勅
칙,ㅊ,06555,敕
칙,ㅊ,098ed,飭
친,ㅊ,056ab,嚫
친,ㅊ,06aec,櫬
친,ㅊ,0896f,襯
친,ㅊ,089aa,親
칠,ㅊ,04e03,七
칠,ㅊ,067d2,柒
칠,ㅊ,06f06,漆
침,ㅊ,04fb5,侵
침,ㅊ,05bd6,寖
침,ㅊ,05be2,寢
침,ㅊ,05ff1,忱
침,ㅊ,06795,枕
"림,임,침",,068fd,棽
침,ㅊ,06939,椹
"심,침",,06c88,沈
침,ㅊ,06d78,浸
침,ㅊ,0741b,琛
침,ㅊ,07827,砧
침,ㅊ,08cdd,賝
침,ㅊ,090f4,郴
침,ㅊ,091dd,針
침,ㅊ,092df,鋟
침,ㅊ,0937c,鍼
침,ㅊ,099f8,駸
칩,ㅊ,087c4,蟄
칭,ㅊ,079e4,秤
칭,ㅊ,07a31,稱
쾌,ㅋ,05672,噲
쾌,ㅋ,0592c,夬
쾌,ㅋ,05feb,快
타,ㅌ,036c6,㛆
타,ㅌ,04ed6,他
타,ㅌ,04f57,佗
타,ㅌ,054a4,咤
타,ㅌ,0553e,唾
타,ㅌ,05768,坨
타,ㅌ,058ae,墮
타,ㅌ,0597c,奼
타,ㅌ,059a5,妥
타,ㅌ,060f0,惰
타,ㅌ,06253,打
타,ㅌ,062d5,拕
타,ㅌ,062d6,拖
타,ㅌ,06736,朶
"체,타",,06755,杕
타,ㅌ,067c1,柁
타,ㅌ,06857,桗
타,ㅌ,06955,楕
타,ㅌ,06a62,橢
타,ㅌ,06cb1,沱
타,ㅌ,08235,舵
타,ㅌ,08a51,詑
타,ㅌ,08a6b,詫
타,ㅌ,08dce,跎
타,ㅌ,08eb1,躱
타,ㅌ,09640,陀
"수,타",,0964f,陏
타,ㅌ,099b1,馱
타,ㅌ,099dd,駝
타,ㅌ,099de,駞
타,ㅌ,09b80,鮀
타,ㅌ,09d15,鴕
타,ㅌ,09f09,鼉
탁,ㅌ,0391e,㤞
탁,ㅌ,0502c,倬
탁,ㅌ,05353,卓
탁,ㅌ,05544,啄
탁,ㅌ,0577c,坼
"도,탁",,05ea6,度
탁,ㅌ,06258,托
탁,ㅌ,062c6,拆
"척,탁",,062d3,拓
탁,ㅌ,064e2,擢
탁,ㅌ,0666b,晫
탁,ㅌ,067dd,柝
탁,ㅌ,069d6,槖
탁,ㅌ,06a50,橐
탁,ㅌ,06cb0,沰
탁,ㅌ,06dbf,涿
탁,ㅌ,06fc1,濁
탁,ㅌ,06fef,濯
탁,ㅌ,07422,琢
탁,ㅌ,07438,琸
탁,ㅌ,077fa,矺
탁,ㅌ,07c5c,籜
탁,ㅌ,08600,蘀
탁,ㅌ,08a17,託
탁,ㅌ,08e14,踔
탁,ㅌ,09034,逴
탁,ㅌ,09438,鐸
탄,ㅌ,05451,呑
탄,ㅌ,05606,嘆
탄,ㅌ,05766,坦
탄,ㅌ,05f48,彈
탄,ㅌ,0619a,憚
탄,ㅌ,061bb,憻
탄,ㅌ,06524,攤
탄,ㅌ,066ba,暺
탄,ㅌ,06b4e,歎
탄,ㅌ,06bab,殫
탄,ㅌ,07058,灘
탄,ㅌ,070ad,炭
탄,ㅌ,07671,癱
탄,ㅌ,07dbb,綻
탄,ㅌ,08a95,誕
탄,ㅌ,09a52,驒
탈,ㅌ,04fbb,侻
탈,ㅌ,0596a,奪
"탈,태",,0812b,脫
탐,ㅌ,055ff,嗿
탐,ㅌ,05fd0,忐
탐,ㅌ,063a2,探
탐,ㅌ,07708,眈
탐,ㅌ,0803d,耽
탐,ㅌ,08caa,貪
탐,ㅌ,09156,酖
탑,ㅌ,0509d,傝
탑,ㅌ,0584c,塌
탑,ㅌ,05854,塔
탑,ㅌ,06428,搨
탑,ㅌ,069bb,榻
탑,ㅌ,a01ee,򠇮
탕,ㅌ,05b95,宕
탕,ㅌ,05e11,帑
탕,ㅌ,06e6f,湯
탕,ㅌ,071d9,燙
"창,탕",,07452,瑒
탕,ㅌ,076ea,盪
탕,ㅌ,078ad,碭
"당,탕",,07cd6,糖
탕,ㅌ,08569,蕩
탕,ㅌ,0862f,蘯
탕,ㅌ,a01ef,򠇯
태,ㅌ,04b08,䬈
태,ㅌ,0514c,兌
태,ㅌ,053f0,台
태,ㅌ,057ed,埭
태,ㅌ,0592a,太
태,ㅌ,05a27,娧
태,ㅌ,05b61,孡
"세,태",,05fd5,忕
태,ㅌ,06020,怠
태,ㅌ,0614b,態
태,ㅌ,06584,斄
태,ㅌ,06b86,殆
태,ㅌ,06c70,汰
태,ㅌ,06cf0,泰
태,ㅌ,06e99,溙
태,ㅌ,070b1,炱
"이,태",,073c6,珆
태,ㅌ,07b1e,笞
태,ㅌ,080ce,胎
"탈,태",,0812b,脫
태,ㅌ,082d4,苔
"이,태",,08a52,詒
태,ㅌ,08dc6,跆
태,ㅌ,08fe8,迨
태,ㅌ,090b0,邰
태,ㅌ,09226,鈦
태,ㅌ,098b1,颱
태,ㅌ,099c4,駄
태,ㅌ,099d8,駘
태,ㅌ,09b90,鮐
태,ㅌ,a01f0,򠇰
택,ㅌ,0579e,垞
"댁,택",,05b85,宅
택,ㅌ,064c7,擇
택,ㅌ,06fa4,澤
탱,ㅌ,06490,撐
탱,ㅌ,06491,撑
탱,ㅌ,0725a,牚
터,ㅌ,06504,攄
토,ㅌ,0514e,兎
토,ㅌ,05154,兔
토,ㅌ,05410,吐
토,ㅌ,0571f,土
토,ㅌ,08a0e,討
톤,ㅌ,0564b,噋
통,ㅌ,0606b,恫
통,ㅌ,0615f,慟
통,ㅌ,06345,捅
통,ㅌ,06876,桶
통,ㅌ,06a0b,樋
"동,통",,06d1e,洞
통,ㅌ,075db,痛
통,ㅌ,07b52,筒
통,ㅌ,07b69,筩
통,ㅌ,07d71,統
통,ㅌ,0901a,通
퇴,ㅌ,05806,堆
퇴,ㅌ,069cc,槌
퇴,ㅌ,0817f,腿
퇴,ㅌ,0892a,褪
퇴,ㅌ,09000,退
퇴,ㅌ,096a4,隤
퇴,ㅌ,09839,頹
투,ㅌ,05078,偸
투,ㅌ,05957,套
투,ㅌ,05992,妒
투,ㅌ,059ac,妬
투,ㅌ,06295,投
투,ㅌ,06e1d,渝
투,ㅌ,0900f,透
투,ㅌ,09ab0,骰
투,ㅌ,09b2a,鬪
퉁,ㅌ,04f5f,佟
특,ㅌ,05fd2,忒
특,ㅌ,0615d,慝
특,ㅌ,07279,特
특,ㅌ,a025a,򠉚
틈,ㅌ,095d6,闖
파,ㅍ,053f5,叵
파,ㅍ,05761,坡
"파,패",,058e9,壩
파,ㅍ,05991,妑
파,ㅍ,05a46,婆
파,ㅍ,05ca5,岥
파,ㅍ,05d93,嶓
파,ㅍ,05df4,巴
파,ㅍ,06015,怕
파,ㅍ,0628a,把
파,ㅍ,064ad,播
파,ㅍ,064fa,擺
파,ㅍ,06777,杷
파,ㅍ,06ce2,波
파,ㅍ,06d3e,派
파,ㅍ,0705e,灞
파,ㅍ,0722c,爬
파,ㅍ,07238,爸
파,ㅍ,073bb,玻
파,ㅍ,07436,琶
파,ㅍ,076a4,皤
파,ㅍ,07834,破
파,ㅍ,07b06,笆
파,ㅍ,07c38,簸
파,ㅍ,07f77,罷
파,ㅍ,08019,耙
파,ㅍ,082ad,芭
파,ㅍ,083e0,菠
파,ㅍ,08469,葩
파,ㅍ,08ddb,跛
파,ㅍ,09131,鄱
파,ㅍ,09817,頗
파,ㅍ,a01f1,򠇱
판,ㅍ,05224,判
판,ㅍ,05742,坂
판,ㅍ,06604,昄
판,ㅍ,0677f,板
판,ㅍ,07248,版
판,ㅍ,074e3,瓣
판,ㅍ,08ca9,販
판,ㅍ,08fa6,辦
판,ㅍ,09211,鈑
판,ㅍ,0962a,阪
팔,ㅍ,0516b,八
팔,ㅍ,053ed,叭
팔,ㅍ,0634c,捌
팔,ㅍ,06733,朳
팔,ㅍ,06c43,汃
패,ㅍ,04f69,佩
패,ㅍ,05504,唄
"파,패",,058e9,壩
패,ㅍ,05b5b,孛
패,ㅍ,06096,悖
패,ㅍ,06557,敗
패,ㅍ,065c6,旆
패,ㅍ,06c9b,沛
패,ㅍ,06d7f,浿
패,ㅍ,0724c,牌
패,ㅍ,072fd,狽
패,ㅍ,073ee,珮
패,ㅍ,07a17,稗
패,ㅍ,08987,覇
"배,패",,08c9d,貝
패,ㅍ,09708,霈
패,ㅍ,09738,霸
팽,ㅍ,04f3b,伻
팽,ㅍ,05f6d,彭
팽,ㅍ,06f8e,澎
팽,ㅍ,070f9,烹
팽,ㅍ,07830,砰
팽,ㅍ,0794a,祊
팽,ㅍ,081a8,膨
팽,ㅍ,087da,蟚
팽,ㅍ,087db,蟛
퍅,ㅍ,0610e,愎
"변,편",,04fbf,便
편,ㅍ,0504f,偏
편,ㅍ,0533e,匾
편,ㅍ,05fa7,徧
편,ㅍ,060fc,惼
편,ㅍ,06241,扁
편,ㅍ,07247,片
편,ㅍ,07bc7,篇
편,ㅍ,07de8,編
편,ㅍ,07df6,緶
편,ㅍ,07fe9,翩
편,ㅍ,08251,艑
편,ㅍ,08439,萹
편,ㅍ,08759,蝙
편,ㅍ,0890a,褊
편,ㅍ,08ade,諞
편,ㅍ,0904d,遍
편,ㅍ,097ad,鞭
편,ㅍ,09a19,騙
폄,ㅍ,0782d,砭
폄,ㅍ,07a86,窆
폄,ㅍ,08cb6,貶
평,ㅍ,05309,匉
평,ㅍ,0576a,坪
평,ㅍ,05e73,平
평,ㅍ,06026,怦
평,ㅍ,062a8,抨
평,ㅍ,067b0,枰
평,ㅍ,06cd9,泙
평,ㅍ,082f9,苹
평,ㅍ,0840d,萍
평,ㅍ,084f1,蓱
평,ㅍ,08a55,評
평,ㅍ,09b83,鮃
평,ㅍ,a01f2,򠇲
폐,ㅍ,05420,吠
폐,ㅍ,05b16,嬖
폐,ㅍ,05e63,幣
폐,ㅍ,05ee2,廢
폐,ㅍ,05f0a,弊
폐,ㅍ,0655d,敝
폐,ㅍ,06583,斃
폐,ㅍ,072f4,狴
폐,ㅍ,07358,獘
폐,ㅍ,07648,癈
폐,ㅍ,080ba,肺
폐,ㅍ,0853d,蔽
폐,ㅍ,09589,閉
폐,ㅍ,0965b,陛
폐,ㅍ,a01f3,򠇳
포,ㅍ,04f48,佈
포,ㅍ,05124,儤
포,ㅍ,05305,包
포,ㅍ,0530d,匍
포,ㅍ,0530f,匏
포,ㅍ,05486,咆
포,ㅍ,054fa,哺
포,ㅍ,05703,圃
포,ㅍ,05e03,布
포,ㅍ,05e96,庖
포,ㅍ,06016,怖
포,ㅍ,0629b,抛
포,ㅍ,062b1,抱
포,ㅍ,062cb,拋
포,ㅍ,06355,捕
포,ㅍ,06661,晡
"포,폭",,066b4,暴
포,ㅍ,066d3,曓
포,ㅍ,067b9,枹
포,ㅍ,06ce1,泡
포,ㅍ,06d66,浦
포,ㅍ,070ae,炮
포,ㅍ,070b0,炰
포,ㅍ,075b1,疱
포,ㅍ,07832,砲
포,ㅍ,080de,胞
포,ㅍ,0812f,脯
포,ㅍ,082de,苞
"보,포",,08386,莆
포,ㅍ,08461,葡
포,ㅍ,084b2,蒲
포,ㅍ,0888d,袍
포,ㅍ,08912,褒
포,ㅍ,08aa7,誧
포,ㅍ,0900b,逋
포,ㅍ,0924b,鉋
포,ㅍ,092ea,鋪
포,ㅍ,09784,鞄
포,ㅍ,098fd,飽
포,ㅍ,09914,餔
포,ㅍ,09b91,鮑
포,ㅍ,09bc6,鯆
포,ㅍ,a01f4,򠇴
포,ㅍ,a01f5,򠇵
포,ㅍ,a01f6,򠇶
폭,ㅍ,05e45,幅
"포,폭",,066b4,暴
폭,ㅍ,066dd,曝
폭,ㅍ,07011,瀑
폭,ㅍ,07206,爆
"복,폭",,08f3b,輻
표,ㅍ,043c7,䏇
표,ㅍ,04ff5,俵
표,ㅍ,050c4,僄
표,ㅍ,0527d,剽
표,ㅍ,052e1,勡
표,ㅍ,0560c,嘌
표,ㅍ,05ad6,嫖
표,ㅍ,05f6a,彪
표,ㅍ,06153,慓
표,ㅍ,0647d,摽
표,ㅍ,06753,杓
표,ㅍ,06a19,標
표,ㅍ,06b8d,殍
표,ㅍ,06f02,漂
표,ㅍ,0719b,熛
표,ㅍ,074e2,瓢
표,ㅍ,07968,票
표,ㅍ,07e39,縹
표,ㅍ,07ff2,翲
표,ㅍ,08868,表
표,ㅍ,088f1,裱
표,ㅍ,08ad8,諘
표,ㅍ,08c79,豹
표,ㅍ,093e2,鏢
표,ㅍ,09463,鑣
표,ㅍ,098c4,飄
표,ㅍ,098c6,飆
표,ㅍ,098c7,飇
표,ㅍ,09a43,驃
표,ㅍ,09adf,髟
표,ㅍ,09c3e,鰾
품,ㅍ,054c1,品
품,ㅍ,07a1f,稟
풍,ㅍ,06953,楓
풍,ㅍ,0760b,瘋
풍,ㅍ,08af7,諷
풍,ㅍ,08c4a,豊
풍,ㅍ,08c50,豐
풍,ㅍ,098a8,風
풍,ㅍ,099ae,馮
피,ㅍ,05f7c,彼
피,ㅍ,062ab,披
피,ㅍ,075b2,疲
피,ㅍ,076ae,皮
피,ㅍ,088ab,被
피,ㅍ,08a56,詖
피,ㅍ,0907f,避
피,ㅍ,09642,陂
피,ㅍ,09781,鞁
피,ㅍ,09af2,髲
픽,ㅍ,08177,腷
필,ㅍ,03aa4,㪤
필,ㅍ,03cfc,㳼
필,ㅍ,04f56,佖
필,ㅍ,05339,匹
필,ㅍ,05487,咇
필,ㅍ,059bc,妼
필,ㅍ,05f3c,弼
필,ㅍ,05fc5,必
"비,필",,067f2,柲
"비,필",,06ccc,泌
필,ㅍ,06eed,滭
필,ㅍ,0719a,熚
필,ㅍ,073cc,珌
필,ㅍ,07562,畢
"아,필",,0758b,疋
필,ㅍ,07b46,筆
필,ㅍ,07bf3,篳
필,ㅍ,07f7c,罼
필,ㅍ,082fe,苾
필,ㅍ,084fd,蓽
필,ㅍ,089f1,觱
필,ㅍ,08e55,蹕
필,ㅍ,090b2,邲
필,ㅍ,0924d,鉍
필,ㅍ,097b8,鞸
필,ㅍ,097e0,韠
필,ㅍ,0999d,馝
필,ㅍ,099dc,駜
필,ㅍ,09d6f,鵯
필,ㅍ,a01f7,򠇷
핍,ㅍ,04e4f,乏
핍,ㅍ,0506a,偪
"복,핍",,07550,畐
핍,ㅍ,0903c,逼
하,ㅎ,035ff,㗿
하,ㅎ,03986,㦆
하,ㅎ,03c24,㰤
하,ㅎ,04e0b,下
하,ㅎ,04f55,何
하,ㅎ,053a6,厦
하,ㅎ,05440,呀
하,ㅎ,054ec,哬
"가,하",,0560f,嘏
"하,혁",,05687,嚇
하,ㅎ,0590f,夏
하,ㅎ,05c88,岈
하,ㅎ,05ec8,廈
하,ㅎ,061d7,懗
하,ㅎ,062b2,抲
하,ㅎ,06630,昰
하,ㅎ,06cb3,河
하,ㅎ,07146,煆
하,ㅎ,07455,瑕
하,ㅎ,07615,瘕
하,ㅎ,078ac,碬
하,ㅎ,07f45,罅
하,ㅎ,08377,荷
"가,하",,083cf,菏
하,ㅎ,08578,蕸
하,ㅎ,08766,蝦
하,ㅎ,08cc0,賀
하,ㅎ,08d6e,赮
하,ㅎ,09050,遐
하,ㅎ,0935c,鍜
하,ㅎ,0959c,閜
하,ㅎ,0971e,霞
하,ㅎ,09c15,鰕
하,ㅎ,27b02,𧬂
하,ㅎ,a01f8,򠇸
학,ㅎ,055c3,嗃
학,ㅎ,058c6,壆
학,ㅎ,058d1,壑
학,ㅎ,05b66,学
학,ㅎ,05b78,學
학,ㅎ,072e2,狢
학,ㅎ,07627,瘧
학,ㅎ,076ac,皬
학,ㅎ,0786e,确
학,ㅎ,07fef,翯
학,ㅎ,08650,虐
학,ㅎ,08b14,謔
학,ㅎ,08b1e,謞
학,ㅎ,090dd,郝
"각,학",,096ba,隺
학,ㅎ,09db4,鶴
학,ㅎ,09dfd,鷽
한,ㅎ,049a5,䦥
한,ㅎ,050e9,僩
한,ㅎ,05afa,嫺
한,ㅎ,05afb,嫻
한,ㅎ,05bd2,寒
"간,한",,05fd3,忓
한,ㅎ,06068,恨
한,ㅎ,0608d,悍
한,ㅎ,061aa,憪
한,ㅎ,0625e,扞
한,ㅎ,0634d,捍
한,ㅎ,065f1,旱
한,ㅎ,06658,晘
한,ㅎ,066b5,暵
한,ㅎ,06a4c,橌
한,ㅎ,06c57,汗
한,ㅎ,06f22,漢
한,ㅎ,06f96,澖
한,ㅎ,06fa3,澣
한,ㅎ,0701a,瀚
한,ㅎ,071af,熯
한,ㅎ,07f55,罕
한,ㅎ,07ff0,翰
한,ㅎ,09097,邗
"감,한",,090af,邯
한,ㅎ,091ec,釬
한,ㅎ,092b2,銲
한,ㅎ,09588,閈
한,ㅎ,09591,閑
한,ㅎ,09592,閒
한,ㅎ,09650,限
한,ㅎ,096d7,雗
한,ㅎ,097d3,韓
한,ㅎ,099fb,駻
한,ㅎ,09df3,鷳
한,ㅎ,09f3e,鼾
한,ㅎ,21f5c,𡽜
할,ㅎ,05272,割
할,ㅎ,0778e,瞎
"갈,할",,07848,硈
할,ㅎ,08f44,轄
함,ㅎ,051fd,函
함,ㅎ,0542b,含
함,ㅎ,054b8,咸
함,ㅎ,05563,啣
함,ㅎ,0558a,喊
함,ㅎ,06abb,檻
함,ㅎ,06b26,欦
함,ㅎ,06db5,涵
"감,함",,0744a,瑊
함,ㅎ,07dd8,緘
"금,함",,080a3,肣
함,ㅎ,08266,艦
함,ㅎ,0839f,莟
함,ㅎ,083e1,菡
함,ㅎ,08af4,諴
함,ㅎ,08f5e,轞
함,ㅎ,0929c,銜
함,ㅎ,095de,闞
함,ㅎ,09677,陷
함,ㅎ,09e79,鹹
함,ㅎ,a0263,򠉣
합,ㅎ,0530c,匌
합,ㅎ,05408,合
합,ㅎ,054c8,哈
합,ㅎ,055d1,嗑
합,ㅎ,067d9,柙
합,ㅎ,069bc,榼
합,ㅎ,06e98,溘
합,ㅎ,076cd,盍
합,ㅎ,076d2,盒
합,ㅎ,086e4,蛤
합,ㅎ,08a65,詥
합,ㅎ,090c3,郃
합,ㅎ,095a4,閤
합,ㅎ,095d4,闔
합,ㅎ,0965c,陜
항,ㅎ,04ea2,亢
항,ㅎ,04f09,伉
항,ㅎ,0592f,夯
항,ㅎ,059ee,姮
"상,항",,05ae6,嫦
항,ㅎ,05df7,巷
항,ㅎ,06046,恆
항,ㅎ,06052,恒
항,ㅎ,06297,抗
항,ㅎ,0676d,杭
항,ㅎ,06841,桁
항,ㅎ,06c86,沆
항,ㅎ,07095,炕
항,ㅎ,07f38,缸
항,ㅎ,07f3f,缿
항,ㅎ,0809b,肛
항,ㅎ,0822a,航
"항,행",,0884c,行
항,ㅎ,08ca5,貥
"강,항",,0964d,降
항,ㅎ,09805,項
항,ㅎ,0980f,頏
항,ㅎ,f153f,󱔿
해,ㅎ,03c29,㰩
해,ㅎ,0402d,䀭
해,ㅎ,04ea5,亥
해,ㅎ,04f85,侅
해,ㅎ,05055,偕
해,ㅎ,0548d,咍
해,ㅎ,054b3,咳
해,ㅎ,05793,垓
해,ㅎ,0595a,奚
해,ㅎ,059df,姟
해,ㅎ,05b69,孩
해,ㅎ,05bb3,害
해,ㅎ,05db0,嶰
해,ㅎ,05ee8,廨
해,ㅎ,061c8,懈
해,ㅎ,06650,晐
해,ㅎ,06977,楷
해,ㅎ,06b2c,欬
해,ㅎ,06d77,海
"개,해",,06e5d,湝
해,ㅎ,06fa5,澥
해,ㅎ,07023,瀣
해,ㅎ,0736c,獬
해,ㅎ,0744e,瑎
해,ㅎ,075ce,痎
해,ㅎ,07944,祄
해,ㅎ,07d6f,絯
해,ㅎ,08344,荄
해,ㅎ,085a4,薤
해,ㅎ,087f9,蟹
"개,해",,08878,衸
해,ㅎ,089e3,解
해,ㅎ,08a72,該
해,ㅎ,08ae7,諧
해,ㅎ,08cc5,賅
해,ㅎ,09082,邂
해,ㅎ,090cb,郋
해,ㅎ,091a2,醢
해,ㅎ,09654,陔
해,ㅎ,09826,頦
해,ㅎ,099ed,駭
해,ㅎ,09ab8,骸
해,ㅎ,09bad,鮭
해,ㅎ,09fa4,龤
해,ㅎ,a0290,򠊐
해,ㅎ,f1543,󱕃
해,ㅎ,f2b67,󲭧
핵,ㅎ,052be,劾
핵,ㅎ,06838,核
핵,ㅎ,07fee,翮
핵,ㅎ,08988,覈
행,ㅎ,05016,倖
행,ㅎ,05a5e,婞
