hangul,consonant,unicode,hanja,meaning,id
속,ㅅ,4fd7,俗,풍속 속,f34d86033dfc46508173bc5a7baf21e5
속,ㅅ,901f,速,빠를 속,1ce8c47e4edb48209098d299bfc9b926
속,ㅅ,8d16,贖,속바칠 속,c747e93f1bdc4da38b3af35016396413
속,ㅅ,7c9f,粟,조 속,d782d33da53c4890aa7b957e69387f90
속,ㅅ,8b16,謖,일어날 속,0bb6c9458d604df38c33c3c30c7f8f34
속,ㅅ,6d91,涑,헹굴 속,294b7c8392184496a5a2376136576ff9
속,ㅅ,906c,遬,빠를 속,60eecd7ee741461da0d69d3c57897911
속,ㅅ,6d2c,洬,비 올 속,275339e15b1e4b678d4266d26b0b0f26
손,ㅅ,5b6b,孫,손자 손,11555191e8464b81a98ad1afb8c72134
손,ㅅ,5dfd,巽,부드러울 손,0f2aa67c70f94751aa03e3c9a628f657
손,ㅅ,640d,損,덜 손,5cb569e8da974e1ba864353cab396586
손,ㅅ,905c,遜,겸손할 손,c958f215e90c4ed486d0f694ea548376
손,ㅅ,98e1,飡,저녁밥 손,71bb04f728744b5a9fe139f304d5d49e
손,ㅅ,98e7,飧,저녁밥 손,d853f9568e7c40e2b627cfb43a3e404c
손,ㅅ,84c0,蓀,향초 이름 손,414acb86e3a5434eb15a737ce475d6be
솔,ㅅ,7387,率,거느릴 솔,7723077473e34f34982bcc919d40ab98
솔,ㅅ,5e25,帥,거느릴 솔,34c8f64f76584defab34e94d79e24bf3
솔,ㅅ,4e7a,乺,솔 솔,0644e7d97a5f49eebf4089804497ec3c
솔,ㅅ,48a6,䢦,거느릴 솔,ea354aff5d79411e9639a2f5b18ff67e
솔,ㅅ,87c0,蟀,귀뚜라미 솔,d17147b875ae4ee2afa56238cd269a4d
솔,ㅅ,7aa3,窣,구멍에서 갑자기 나올 솔,a8f7a913fdf94bf1a98556f3764bc146
솔,ㅅ,275ff,𧗿,거느릴 솔,a35ada3d1db2400d8f4e3ad0b4aa7bfd
송,ㅅ,5b8b,宋,송나라 송,42398c85ba824230b0d1738a0fcc29fd
송,ㅅ,9001,送,보낼 송,fa9ca837b61449319acb8d1eddc1ff88
송,ㅅ,677e,松,소나무 송/더벅머리 송,64684bc322cd482eba67399950278b12
송,ㅅ,980c,頌,기릴 송,716e2a640ac342e785d328f2513bb0ca
송,ㅅ,8aa6,誦,외울 송,dd1818e64c6d45a69404754ba73fd33c
송,ㅅ,8a1f,訟,송사할 송,bd0775b0391e4d34ad02f066ebea1652
송,ㅅ,609a,悚,두려울 송,f4bdb71e86234b54a49db6a16e5f5000
송,ㅅ,9b06,鬆,더벅머리 송,31bcffa54874496292383ad1f9dbcadd
송,ㅅ,7ae6,竦,공경할 송,1cf6da66342d4e0aa2717067c172a4eb
송,ㅅ,61bd,憽,똑똑할 송,6981d82a3ee448dbabbef14b06cb369b
송,ㅅ,6dde,淞,강 이름 송,2670b1ffe592410ab5b1aa14beafc61b
쇄,ㅅ,6bba,殺,빠를 쇄,ccba2042810c4798bf19a71fc9c76c0e
쇄,ㅅ,9396,鎖,쇠사슬 쇄,4bc41d45fe88467da8e63683582679e2
쇄,ㅅ,5237,刷,인쇄할 쇄,8b6371cc84c54ab0a622cb53c6abe3fd
쇄,ㅅ,788e,碎,부술 쇄,5ecd6aae2899424bb2ce0c71a4884472
쇄,ㅅ,7051,灑,뿌릴 쇄,a5cef16149fd40308c283a0a8e50a889
쇄,ㅅ,7463,瑣,자질구레할 쇄,44327b4f1b78491c98d03014ebd63fac
쇄,ㅅ,66ec,曬,쬘 쇄,0421c35740cf40bc83214202894f026b
쇄,ㅅ,93bb,鎻,쇠사슬 쇄,fc5e446ed0c941a1b9eccc738d73bb75
쇠,ㅅ,8870,衰,쇠할 쇠,4c37fc32c3f84692a34da1e6c60ec72d
쇠,ㅅ,91d7,釗,사람 이름 쇠,7fc0f58c40904946ae21d589b927bd2e
수,ㅅ,6578,數,셈 수,07f3888645d847a4a53c9c453ddf5ae8
수,ㅅ,79c0,秀,빼어날 수,3cc8e0140fb84ab088663dd108e652d3
수,ㅅ,6c34,水,물 수,10ecd8745cb149558471bee716b98b8c
수,ㅅ,624b,手,손 수,ec78711edde84c809203c32ca5752495
수,ㅅ,4fee,修,닦을 수,38d47c10ef73483197983f9a1b3d113f
수,ㅅ,58fd,壽,목숨 수,d70a11c82c694981bc54d36404f823c6
수,ㅅ,9042,遂,드디어 수/따를 수,b034a0bde5684ab7bbc9890ab9a80e9e
수,ㅅ,53d7,受,받을 수,e6178863873446d481dca45f07b59143
수,ㅅ,96a8,隨,따를 수,c314b405a0124876bacea4c6d04d9763
수,ㅅ,5b88,守,지킬 수,ab84b31f50dc48bfa3bc57370bab8379
수,ㅅ,5782,垂,드리울 수,401d6c6866754899b613bf75ece076c1
수,ㅅ,6a39,樹,나무 수/심을 수,d47fb30c3fb34e6b9755afb5142afcb4
수,ㅅ,5bbf,宿,별자리 수,a0d691b9efcc4cfd89981aebba3c25ef
수,ㅅ,9996,首,머리 수,a0e0bdc6d8104e8498f6c39f0f58d983
수,ㅅ,6d19,洙,물가 수,67f80237f79441aba26254a785231191
수,ㅅ,6536,收,거둘 수,0cdc4da65f5d4037a4bb67dbad55ce83
수,ㅅ,7f9e,羞,부끄러울 수,7a8fa6258883454ba305c63088a6e06e
수,ㅅ,96d6,雖,비록 수/벌레 이름 수,3b9faf95450f4b32a7945f1e190ba8e3
수,ㅅ,9808,須,모름지기 수/수염 수,3e7e37d6f7084ce8a542e9aab891cee0
수,ㅅ,7378,獸,짐승 수,9b34979fa7c945f3be78064499c6c277
수,ㅅ,5e25,帥,장수 수,34c8f64f76584defab34e94d79e24bf3
수,ㅅ,6b8a,殊,다를 수,d3eaccab6e194729a54498245cf8e9e4
수,ㅅ,8f38,輸,보낼 수,6966cf881977495795bfccc28b3523e1
수,ㅅ,9700,需,기다릴 수,32aaa19900bc4cd8874816c4d3bb9fc1
수,ㅅ,6388,授,줄 수,0a95cdcd31444758a5c0097517049280
수,ㅅ,6101,愁,근심 수,ff43c3c6ad7d43b78b0e7e6315bde895
수,ㅅ,8ab0,誰,누구 수,8c7b457c66274ad9be5bc9b3c6d3af36
수,ㅅ,7761,睡,졸음 수,af68d9f12e50495c93f4cae8405adb1d
수,ㅅ,6bb3,殳,몽둥이 수,105521335cf34a869ff963c5a29fc45b
수,ㅅ,7cb9,粹,순수할 수,130e5990e6dd493b8895fb3579ea42a9
수,ㅅ,641c,搜,찾을 수,506aa7e6bc5740edbbcd2f669983eea5
수,ㅅ,53df,叟,늙은이 수,a2cd5752e9214d0591ebbe6d8c3448da
수,ㅅ,7407,琇,옥돌 수,a7e41a36131c4063bf8955e4ce80f8e9
수,ㅅ,7626,瘦,여윌 수,9d0801695e114d57891d5256f9b88a16
수,ㅅ,8129,脩,포 수,ba35085646c040548685069d1e0fff28
수,ㅅ,968b,隋,수나라 수,1851b059a6c644d091707c25581f60ec
수,ㅅ,916c,酬,갚을 수,cbae4bf60bd04ffa98c4a855f5c2cad3
수,ㅅ,7aea,竪,세울 수,acd9f2889b6a4a11b95d8b4a055e73d7
수,ㅅ,620d,戍,수자리 수,b0b4f5c4c7584918be33d1408fc4e064
수,ㅅ,7d8f,綏,편안할 수,bf1cd98c4b5a4d02aa1ff1f756a55da1
수,ㅅ,968b,隋,수나라 수,1851b059a6c644d091707c25581f60ec
수,ㅅ,620d,戍,수자리 수,b0b4f5c4c7584918be33d1408fc4e064
수,ㅅ,7d8f,綏,편안할 수,bf1cd98c4b5a4d02aa1ff1f756a55da1
수,ㅅ,8b90,讐,원수 수,a095a80728564fb6a080e54214d5e83a
수,ㅅ,9ad3,髓,뼛골 수,2771128161504743a472accae09aac03
수,ㅅ,9b1a,鬚,수염 수,d2fbe673a31c4608a82eba506ba8651b
수,ㅅ,9083,邃,깊을 수,5a611cd582784762b05876b1d8f552f1
수,ㅅ,5bff,寿,목숨 수,59bb534e24c348dca7edf2c46e511023
수,ㅅ,8c4e,豎,세울 수,4f650ad1b90448dc84d74aeffde68f29
수,ㅅ,7a57,穗,이삭 수,378136add44a4020b31ae38f5b8183f8
수,ㅅ,552e,售,팔 수,a129f623431441f9921fdbb87a46737d
수,ㅅ,72e9,狩,사냥할 수,272dc24bafda4bfd9b1486a502ebec71
수,ㅅ,9296,銖,저울눈 수,2304b9f482a942afa46fa2f09f4a25e5
수,ㅅ,8b8e,讎,원수 수,5182db11e82441849c5b1c88c07b627a
수,ㅅ,5ac2,嫂,형수 수,211858d513c9447387eac6cf68b2cc0b
수,ㅅ,6f31,漱,양치질할 수,fac4d33b07ab4de8a5980522daac2817
수,ㅅ,8490,蒐,모을 수,6d7c1a00ce7b4cf58841ff992d17efe6
수,ㅅ,7762,睢,물 이름 수,87b0eb7b75304ff285d508845378c673
수,ㅅ,85ea,藪,늪 수,85409a93aeaa430b991d67638af70fcf
수,ㅅ,7dac,綬,끈 수,5f350c742053425c91cb103106aa70b4
수,ㅅ,795f,祟,빌미 수,0695df1fa6bc4a8a84e332de2930cd33
수,ㅅ,5cc0,峀,산굴 수,f680ff5364e544e6bf4b9cce2ae0eccf
수,ㅅ,96a7,隧,길 수,aea3055cd08343109257d644ce144fd7
수,ㅅ,5ecb,廋,숨길 수,4ec56b678cc14d89b589afbf68e75964
수,ㅅ,6eb2,溲,반죽할 수,bb86015f8167454c80d93905bd4ed553
수,ㅅ,5cab,岫,산굴 수,50900118e97e47109a2df823f7f6b642
수,ㅅ,71e7,燧,부싯돌 수,0cd03f39e03b4631872e45bc6f90690f
수,ㅅ,775f,睟,바로 볼 수,63433b6a5f0341019b4ae6985f66a33d
수,ㅅ,55fd,嗽,기침할 수,3e6198ce6fe5404e9f7139f4203b23f0
수,ㅅ,3efd,㻽,옥 이름 수,93cb928fc6e049e89777f96d90e3e025
수,ㅅ,6c53,汓,헤엄칠 수,6c320e20080d4ae9bbfcfb9da3b9b14c
수,ㅅ,9672,陲,변방 수,7de2acd42bb24d819d3204e5aef4359f
수,ㅅ,84da,蓚,수산 수,235d3d4105f4417e96abdbe34d48af39
수,ㅅ,666c,晬,돌 수,2b17046d16b14133ab3b68e3414d5e0c
수,ㅅ,8184,膄,여윌 수,8280be11b1684ab6af37d2cadc0cc612
수,ㅅ,7a42,穂,이삭 수,15fd713f84204f9c85101088dddb95d0
수,ㅅ,74cd,瓍,구슬 수,56c753871eea4bbbb43564db781c7e64
수,ㅅ,7d89,綉,수놓을 수,005ec0e3ac8848b3a73b908c932206f6
수,ㅅ,92b9,銹,녹슬 수,ac1ac01c89b64edb821e9d25f445d344
수,ㅅ,8331,茱,수유 수,380911d02d894f28a6aaf55d7af52a68
수,ㅅ,778d,瞍,맹인 수,54cec5b5a58b4c30bf0dbb5b0723ed88
수,ㅅ,81b8,膸,골수 수,3be39a5f5ae64f4192f23e772c1349ff
수,ㅅ,74b2,璲,패옥 수,b902b6a8360349758f2043460ce2a060
수,ㅅ,98bc,颼,바람 소리 수,2b623e6e90f1482389aad875ce703951
수,ㅅ,6fc9,濉,물 이름 수,5872babf717b4d98b7e08489383c29f2
수,ㅅ,7a42,穂,이삭 수,15fd713f84204f9c85101088dddb95d0
수,ㅅ,74cd,瓍,구슬 수,56c753871eea4bbbb43564db781c7e64
수,ㅅ,9948,饈,드릴 수,0332a241c2844a4f833525316b926039
수,ㅅ,6cc5,泅,헤엄칠 수,8fa47dc99da1446487c8605d880acba2
수,ㅅ,7c54,籔,조리 수,bbdf5c8177564f4ebe512850a026907c
수,ㅅ,4ce0,䳠,새매 수,42b30c39a84e41bdb7e7ce7db5a97ac5
숙,ㅅ,5bbf,宿,잘 숙,a0d691b9efcc4cfd89981aebba3c25ef
숙,ㅅ,6dd1,淑,맑을 숙,85fa7266cf5646b7b8c729a9a76fd964
숙,ㅅ,8085,肅,엄숙할 숙,9ca54a70897743f7af06ca9eac3cffc4
숙,ㅅ,719f,熟,익을 숙,fde7039a043a4c02a736c6a4e7722db9
숙,ㅅ,5b70,孰,누구 숙/익을 숙,ac3eae5d4c9542fba92410f031e17cf0
숙,ㅅ,53d4,叔,아저씨 숙/콩 숙,28ce02cb91934d23a86fcdcc20522f7d
숙,ㅅ,5919,夙,이를 숙,6d873f0f04e34bb78f13f83d77499d69
숙,ㅅ,4ff6,俶,비로소 숙,a28a7a9a04274176bb64ca15b78159ec
숙,ㅅ,587e,塾,글방 숙,f7de77ddb91c46a3a8103047db69b1f8
숙,ㅅ,83fd,菽,콩 숙,d7e623ce2b2c4f2f93a020d914a04266
숙,ㅅ,6f5a,潚,깊고 맑을 숙,1a51c0633d19422f9197bd2febc12838
숙,ㅅ,7421,琡,옥 이름 숙,3c721fb5c53640569e6b54dedb88d40b
숙,ㅅ,500f,倏,갑자기 숙,6c773f1a64d24f0f8c39934adf282ea3
숙,ㅅ,74b9,璹,옥 그릇 숙,c0f6ce79e01b4ec683b80894033457ff
숙,ㅅ,5135,儵,빠를 숙/갑자기 숙,ad32b89217854cb5b2d9f9be67536308
숙,ㅅ,9deb,鷫,신조 숙,690208efa67e4a05845179c725bdc9fa
숙,ㅅ,5a4c,婌,궁녀 벼슬 이름 숙,eefd4f6de7b4490e868660faaac97d10
숙,ㅅ,6a5a,橚,밋밋할 숙,0943e5e6261c4b40babef7acc533001c
숙,ㅅ,9a4c,驌,말 이름 숙,b6f4c60f617045dbb1207a6458358a5a
순,ㅅ,9806,順,순할 순,e997229e69f64a6ea840f554bd0b4f0a
순,ㅅ,7d14,純,순수할 순,44d1f21057bc408f9edb69572f145680
순,ㅅ,5faa,循,돌 순,60f6ae12d74b4e55b5bbcb439cfd0f2c
순,ㅅ,8123,脣,입술 순,47008c978b764ba6a8d42d1492beff3c
순,ㅅ,6df3,淳,순박할 순,9308cbd05fad4160a8b73fad9f2bd46a
순,ㅅ,77ac,瞬,깜짝일 순,19245a2569e44e0b8e585b495bfe88bc
순,ㅅ,76fe,盾,방패 순,f6dfee69da46456cb9d1869870f75daa
순,ㅅ,5de1,巡,돌 순/순행할 순,f1ec9de121174abb922044a90c322c7b
순,ㅅ,821c,舜,무궁화 순/순임금 순,9f00f4f209b64ac1aed5b7ab8d611f87
순,ㅅ,65ec,旬,열흘 순,7acf3149cb884c0eb94d78550c1ebb83
순,ㅅ,5f87,徇,돌 순,69b2939bd87445c895cb96fa39baca36
순,ㅅ,6b89,殉,따라 죽을 순,bdac04394d934799a31aaa942464871e
순,ㅅ,9187,醇,전국술 순,aad8ad6f0c3c4abc8921a20ca338908e
순,ㅅ,99b4,馴,길들 순,609fb83f1f534bb1af578019aad41118
순,ㅅ,8ac4,諄,타이를 순,6d22ba98b36d4b0697971b4b05ccec5f
순,ㅅ,7b4d,筍,죽순 순,ca5f36644dcd4e168ed8184ae4c47682
순,ㅅ,6042,恂,정성 순,1323988cc2634fc2bccbe169d7902b13
순,ㅅ,6d35,洵,참으로 순,764c3284474e49079271a8b9f4a4d018
순,ㅅ,8a62,詢,물을 순,6e83d345b0d6461ebce566e95a0cce10
순,ㅅ,8340,荀,풀 이름 순,bb2136ebdcdd496a8940d1bf7ea8b297
순,ㅅ,8563,蕣,무궁화 순,05fd6647c3574d0e8d8a887129f1f583
순,ㅅ,73e3,珣,옥 이름 순,268c0d47df7249a2a681cd26d5f131d7
순,ㅅ,84f4,蓴,순채 순,9f550afee969460dad2775db20709d8d
순,ㅅ,696f,楯,난간 순,984de89e87394359a80b8a874bf5a03e
순,ㅅ,711e,焞,밝을 순,9b2cf1735dc44be3aaaefbf7908d21d8
순,ㅅ,931e,錞,악기 이름 순,abb2698c061c41d2a64b48a77a3bcdba
순,ㅅ,9d89,鶉,메추라기 순,7f6a5f0d4a984b8cb4175e17be615842
순,ㅅ,80ab,肫,광대뼈 순/정성스러울 순,2140f3fecbce4502887af80176bb7826
순,ㅅ,7734,眴,깜작할 순,b9a5ad2700324dfb894200f017d98582
순,ㅅ,9b0a,鬊,헝클어진 머리 순,e4c5ec765d8d458585b0426a8af10b1b
순,ㅅ,5ccb,峋,깊숙할 순,1f3f77f899b141eb93996b56b634f84d
순,ㅅ,59f0,姰,미칠 순,695892c2c1384181b4929d4b0634e514
순,ㅅ,7543,畃,사귈 순,acaf70387d4e45b9a11e2adb9d82711d
순,ㅅ,7d03,紃,끈 순,c00d8106eb534aa4bc26e92930b87183
순,ㅅ,76f9,盹,졸 순,1a0f6bf036154d0da5f81f5994fd0ceb
순,ㅅ,99e8,駨,말 달릴 순,0ee1f499dd9f48c5bd2de525e4969aef
순,ㅅ,4f9a,侚,재빠를 순,98ebc66c173242348e97c765aed7bad7
순,ㅅ,6a53,橓,무궁화나무 순,59d529ab893f444d8fb9a3b12152ef21
순,ㅅ,6812,栒,가름대 순,7e6fbede42eb4db3a28e8db0890cb8a8
술,ㅅ,8853,術,재주 술,489e7650217f4f39b335b72442f8d0ff
술,ㅅ,620c,戌,개 술/열한째 지지 술,fffe7767a892467facbb51149bf9471d
술,ㅅ,8ff0,述,펼 술,69cfd1389ab54c59a027c46375cabf34
술,ㅅ,9265,鉥,돗바늘 술,8c8b29ea76954676b0e22e3f302369bf
술,ㅅ,2128d,𡊍,높을 술,f2291262d97e4a839e026ea4c5ff2886
술,ㅅ,7d49,絉,끈 술,ec1305621dcb4178942d4a880e531eb7
숭,ㅅ,5d07,崇,높을 숭,020cd4bc1c80414884ab1e6182bd612a
숭,ㅅ,5d69,嵩,높은 산 숭,24193c9d3ff44dafb20272ce73ab9b40
숭,ㅅ,5d27,崧,우뚝 솟을 숭,fd92bf2b624a4982a7aae17cffd9a500
숭,ㅅ,83d8,菘,배추 숭,82da650823c147d4a68f8129c30e3a5c
쉬,ㅅ,5005,倅,버금 쉬,2d75e5b9f90b4d00b1bc24e7e156b04c
쉬,ㅅ,6dec,淬,담금질할 쉬,66819a99b1924144a4c5aef7c6b417f3
쉬,ㅅ,7120,焠,담금질 쉬,024ed8eb90834ac1982bac55794b0fc6
슬,ㅅ,745f,瑟,큰 거문고 슬,af804a4307854327a50fbea83c187476
슬,ㅅ,74b1,璱,옥 무늬 고운 모양 슬,8166038b8dd5454eb3e70e23d776271e
슬,ㅅ,819d,膝,무릎 슬,b042668d2f034fc39fd07d1e53c6492c
슬,ㅅ,8768,蝨,이 슬,6ff760bfd5d549809e799f119e462ba8
슬,ㅅ,3eed,㻭,푸른 옥구슬 슬,aa90cc2b583549d099b67caa6421355d
슬,ㅅ,8671,虱,이 슬,fefec8bea5144296851a919019edbc6e
슬,ㅅ,291e3,𩇣,붉으면서도 푸른색 슬,92d79083ddfc470a966d7b270ece44ff
습,ㅅ,7fd2,習,익힐 습,49f8e43ff17c4e71aae524f2fa53ae40
습,ㅅ,8972,襲,엄습할 습,b385f84301424781b277b78f6debb09d
습,ㅅ,62fe,拾,주울 습,a6a2675635344a3e8073b9d115da836c
습,ㅅ,6fd5,濕,젖을 습,ec39285705264bde955fa1852d351fbf
습,ㅅ,8936,褶,주름 습,7274a0ed2cf947f8b683d80fb937bc50
습,ㅅ,96b0,隰,진펄 습,21192a2c296a4eaa9e8987b06e3a75be
습,ㅅ,69e2,槢,쐐기 습,256d1b0ca0004eb6af7532a0d924c3dd
습,ㅅ,6174,慴,두려워할 습,9c3e72f4421a4e31b556d7e17e0aead4
승,ㅅ,52dd,勝,이길 승,e1a4b1c794414cf2b0582f243a906caa
승,ㅅ,627f,承,이을 승,9cdb7c4651b34e7b8047009978424820
승,ㅅ,6607,昇,오를 승,3ec4811d11be49c9bab3c7e648015e11
승,ㅅ,4e58,乘,탈 승,2be5e5dd3bd448479a98ee22b4c3fd43
승,ㅅ,7e69,繩,노끈 승,0f18faaad830457cb627079d5acae923
승,ㅅ,5347,升,되 승/오를 승,471da875aeaf4969935c3ac2f94a6099
승,ㅅ,4e1e,丞,정승 승/도울 승,a232c358d0a043aa82f7f463609deaab
승,ㅅ,965e,陞,오를 승,ea360e6971864a5197f55596ce078e7f
승,ㅅ,50e7,僧,중 승,b10306f8ccde4a59b1f828546d7086bf
승,ㅅ,6c36,氶,이을 승,8d0b091179ba4800a500e60fe5e7862d
승,ㅅ,8805,蠅,파리 승,fc127fe0686a4fc9b17fb18e85750758
승,ㅅ,69ba,榺,잉아 승,f56853610f294b1e87f1220922a2dd02
승,ㅅ,9679,陹,오를 승,d8526f334a3c4408b94db1ec5198de5c
승,ㅅ,37bc,㞼,정승 승/도울 승,2ca6601f7ad84ae7a9932e1650576907
승,ㅅ,9629,阩,오를 승,856e1abfc2c24aaa9cd25330c194adbb
승,ㅅ,584d,塍,밭두둑 승,ca2a422e1f974f94844e701c60005280
승,ㅅ,3d0d,㴍,땅 이름 승,9ff190f1a7cb4beeaf206a2f40cdc993
승,ㅅ,9b19,鬙,머리 헝클어질 승,f419d36e0745438bb557a1f2e15aebfa
시,ㅅ,662f,是,이 시/옳을 시,e9ba33d97bc4455ca91634060f4f3f4b
시,ㅅ,6642,時,때 시,991eb9cf8a764b0fa4424a145164d291
시,ㅅ,65bd,施,베풀 시,563854fa7d7642f49c145d3c169c455f
시,ㅅ,59cb,始,비로소 시,dc3655204696437ba436fc5df388aa6c
시,ㅅ,793a,示,보일 시,2367ab9f300841eebcb8a76db1f91654
시,ㅅ,8996,視,볼 시,63fff24ea6e64a90ae83806a2236bc59
시,ㅅ,5e02,市,저자 시,4ea14e68fc4c4acb9fae03214086c863
시,ㅅ,8a69,詩,시 시,8fecfd7994bd4e52b86a26fe6f0c14b8
시,ㅅ,8a66,試,시험할 시,5e71f4c1d3eb4901901915e7a89d7b67
시,ㅅ,77e2,矢,화살 시,349086d51bca428b96f8a1ef848dba17
시,ㅅ,5c38,尸,주검 시,69a2a93c6e45419382386afe423ef22b
시,ㅅ,4f8d,侍,모실 시,71c305296c194665953c606c65c0237d
시,ㅅ,8c55,豕,돼지 시,d134ca813f904eb6b4ce5bebb147557f
시,ㅅ,6043,恃,믿을 시,bc37627f25414736ac2bddacd76cd247
시,ㅅ,7994,禔,복 시,e27bcded017a49b0a94e0ff02be4519e
시,ㅅ,731c,猜,시기할 시,7f988fa0e6684919b971bf3ef1cf2132
시,ㅅ,67f4,柴,섶 시,a23d50f2dd954034ac6b82b828990da8
시,ㅅ,5319,匙,숟가락 시,cbeb432f8b754789a632f6fa2572c330
시,ㅅ,5aa4,媤,시집 시,0fd56ed4fe59424ab4b28ba8d98bb7e0
시,ㅅ,5c4d,屍,주검 시,b37ef31bf82f499ba3edec747825bfd5
시,ㅅ,5072,偲,책선할 시,3d90e70220764b0a8d8cc73f841f382c
시,ㅅ,67be,枾,감나무 시,e1a50a664b1e4c70a9d34fb10dc6c214
시,ㅅ,8ae1,諡,시호 시,b4402e589af640e4b2762ec73c8184a0
시,ㅅ,67ff,柿,감나무 시,41d7074fefc84ba585c6f725c435b74e
시,ㅅ,7fc5,翅,날개 시,cfb2c68e486d49eaa501be2ede2f9b9e
시,ㅅ,8adf,諟,이 시,c5462954c501408a81ae8d2aec73bd92
시,ㅅ,557b,啻,뿐 시,7b941dd7c1c843ee8670b48fa124f8b0
시,ㅅ,5636,嘶,울 시,89be1a1a056b4caeb6fa396544262cad
시,ㅅ,8c7a,豺,승냥이 시,02e548f968354eedac08aea9691a8d3e
시,ㅅ,84cd,蓍,톱풀 시,81213be455c54e4f8e618db7fc5e484c
시,ㅅ,5a9e,媞,살필 시,9b3e0f5fd3f9431b9b8dcdcc5bb651d3
시,ㅅ,67f9,柹,감나무 시,6c788d637ad64a26a80613852ba91ded
시,ㅅ,5c4e,屎,똥 시,6983573d87714d9aae55fe6519b10731
시,ㅅ,5155,兕,외뿔소 시,b23a068c7d014d93b52351282128e687
시,ㅅ,5edd,廝,하인 시,1cdc2abd6081430aa449406d917a2300
시,ㅅ,5852,塒,홰 시,a9b69703c0fa4c51b0cbba296700b014
시,ㅅ,8af0,諰,두려워할 시,14dd9f5cda32472ebee6360ff393b605
시,ㅅ,8494,蒔,모종 낼 시,a29facc9116d47478b32b1027fa1b8b8
시,ㅅ,8c49,豉,메주 시,3fd0a43850584059ba9f21141458155a
시,ㅅ,7de6,緦,가는 베 시,b62b131ba2ed47ab9a129873703e4421
시,ㅅ,6122,愢,책선할 시,2afc7e30611a40bf8bd5d1ff36f63326
시,ㅅ,67b2,枲,모시풀 시,c74dbb5629cd4ca4a2a0c0c9e4c55b9d
시,ㅅ,5155,兕,외뿔소 시,b23a068c7d014d93b52351282128e687
시,ㅅ,8494,蒔,모종 낼 시,a29facc9116d47478b32b1027fa1b8b8
시,ㅅ,8c49,豉,메주 시,3fd0a43850584059ba9f21141458155a
시,ㅅ,5edd,廝,하인 시,1cdc2abd6081430aa449406d917a2300
시,ㅅ,5852,塒,홰 시,a9b69703c0fa4c51b0cbba296700b014
시,ㅅ,8af0,諰,두려워할 시,14dd9f5cda32472ebee6360ff393b605
시,ㅅ,9349,鍉,열쇠 시,020aefd879c5438d8e75c74a530ba635
시,ㅅ,7fe4,翤,날개 시,297357412fe140ff845e25379e990397
시,ㅅ,53ae,厮,하인 시,1e366882045d4da4b0bb506081c2e863
시,ㅅ,6f8c,澌,다할 시,8ef49e45ff2642b798cb21fb2097379d
시,ㅅ,770e,眎,볼 시,8ecaa5d3d92344c5bbbced9464d2d9d6
시,ㅅ,984b,顋,뺨 시,9ac4d430808a446694dbb15ee566f223
시,ㅅ,7d41,絁,깁 시,e9eb9e9399954496bc079763ca6bba5a
시,ㅅ,65f9,旹,때 시,c3cee3d2bcb54e57a5acf43d9dea843d
시,ㅅ,fa61,視,볼 시,9c781ecd609b419b962c844bfbe82413
시,ㅅ,5fa5,徥,슬슬 걸을 시,0fe1a5b8a83f4091bab2890f1676b5ea
시,ㅅ,69af,榯,나무 곧게 설 시,c52478733aba4ebf9d13ee77d269c29e
식,ㅅ,98df,食,밥 식/먹을 식,3bbc4a888aef4add8142751cf22ba5c8
식,ㅅ,8b58,識,알 식,2d105f62762b4b7898fdfe96e751eef3
식,ㅅ,690d,植,심을 식,d60e30b461a24ea89d14aa5e960edeea
식,ㅅ,606f,息,쉴 식,ada1d2743ab3430cbed933aab29777ff
식,ㅅ,5f0f,式,법 식,f13784d34d504142a3f7ae20c53b8355
식,ㅅ,98fe,飾,꾸밀 식,72f56bc1b4b747ca818b793f19f2e0d8
식,ㅅ,6b96,殖,불릴 식,d5ef03973b6e4dcfb683a96f518b5f1c
식,ㅅ,62ed,拭,씻을 식,3f5e14905ee743af89fb57f9ee9ea509
식,ㅅ,5bd4,寔,이 식,7c00c2fad6704fd28493fe4d1a6dbfcb
식,ㅅ,8755,蝕,좀먹을 식,04a62ca563374aa2ad36b67eb2d182c0
식,ㅅ,8efe,軾,수레 앞턱 가로 댄 나무 식,f6e6971cf5da4ac5aaa7e678ab7759c1
식,ㅅ,57f4,埴,찰흙 식,0daf241cddf74720b76976507cce930e
식,ㅅ,7184,熄,불 꺼질 식,a70e2bfbb45e418b909d3729597db0bd
식,ㅅ,6e5c,湜,물 맑을 식,ecb38ceb25fd4f4f95b9f22799e27e91
식,ㅅ,683b,栻,점치는 기구 식,336d71a4f0a142139252cd6ed1f5d693
식,ㅅ,5ab3,媳,며느리 식,56e7bda9bc4b4e228849a453baa1d2a9
식,ㅅ,7bd2,篒,대밥통 식,dd22584bd2c44f27a33634866cccb3bb
신,ㅅ,7533,申,거듭 신/아홉째 지지 신,b2ce12c417014fcf93f4cc5432643d4d
신,ㅅ,65b0,新,새 신,732f6feff7a4471ab18565c0176306b4
신,ㅅ,795e,神,귀신 신,4aaae0a8cb9449a6ab5db01d87cfd505
신,ㅅ,8fb0,辰,때 신,16aab05cb6ba46018f28105510ac1ce7
신,ㅅ,8eab,身,몸 신,9688c34b633f47c2a7637825c97ac220
신,ㅅ,4fe1,信,믿을 신,857d5767d142443e91159484fabc9496
